id,project_id,task_name,task_type,status,baseline_start,type,base_cost,total_cost,risk_factor,duration_months,duration_weeks,duration_days,duration_hours,calendar_type,internal_labor_cost,overtime_cost,equipment_fuel_cost,qa_qc_cost,material_cost,outsourcing_cost,training_cost,facility_rent,communication_cost,utilities_cost,insurance_cost,licensing_cost,warranty_cost,complexity,weather_contingency,general_contingency,rework_risk,holding_cost,international_freight,handling_cost,reverse_logistics,defect_cost,overtime_hours,lag_time,metadata_json
17_525,17,Loading jack up transport and installation platform 24,,Pending,2014-04-04 07:00:00,,782400.00,978000.00,1.2500,0.00,0.00,3.00,48.00,,440160.00,0.00,342240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_526,17,Delivery of pin-piles OTS,,Pending,2013-05-16 06:00:00,,26930.00,33662.50,1.2500,0.00,0.00,1.00,16.00,,13280.00,0.00,9600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,810.00,3240.00,0.00,0.00,0.00,0.00,,{}
17_527,17,Delivery of pin-piles 1,,Pending,2013-05-20 06:00:00,,26930.00,33662.50,1.2500,0.00,0.00,1.00,16.00,,13280.00,0.00,9600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,810.00,3240.00,0.00,0.00,0.00,0.00,,{}
17_528,17,Delivery of pin-piles 2,,Pending,2013-05-24 06:00:00,,26930.00,33662.50,1.2500,0.00,0.00,1.00,16.00,,13280.00,0.00,9600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,810.00,3240.00,0.00,0.00,0.00,0.00,,{}
17_529,17,Delivery of pin-piles 3,,Pending,2013-05-28 06:00:00,,26930.00,33662.50,1.2500,0.00,0.00,1.00,16.00,,13280.00,0.00,9600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,810.00,3240.00,0.00,0.00,0.00,0.00,,{}
17_53,17,Towers Germany-Ostend,,Pending,2013-11-28 06:00:00,,624000.00,811200.00,1.3000,0.00,0.00,48.00,768.00,,0.00,0.00,0.00,0.00,624000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.1000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_530,17,Delivery of pin-piles 4,,Pending,2013-06-01 06:00:00,,26930.00,33662.50,1.2500,0.00,0.00,1.00,16.00,,13280.00,0.00,9600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,810.00,3240.00,0.00,0.00,0.00,0.00,,{}
17_531,17,Delivery of pin-piles 5,,Pending,2013-06-05 06:00:00,,26930.00,33662.50,1.2500,0.00,0.00,1.00,16.00,,13280.00,0.00,9600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,810.00,3240.00,0.00,0.00,0.00,0.00,,{}
17_532,17,Delivery of pin-piles 6,,Pending,2013-06-10 06:00:00,,26930.00,33662.50,1.2500,0.00,0.00,1.00,16.00,,13280.00,0.00,9600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,810.00,3240.00,0.00,0.00,0.00,0.00,,{}
17_533,17,Delivery of pin-piles 7,,Pending,2013-06-14 06:00:00,,26930.00,33662.50,1.2500,0.00,0.00,1.00,16.00,,13280.00,0.00,9600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,810.00,3240.00,0.00,0.00,0.00,0.00,,{}
17_534,17,Delivery of pin-piles 8,,Pending,2013-06-18 06:00:00,,26930.00,33662.50,1.2500,0.00,0.00,1.00,16.00,,13280.00,0.00,9600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,810.00,3240.00,0.00,0.00,0.00,0.00,,{}
17_535,17,Delivery of pin-piles 9,,Pending,2013-06-22 06:00:00,,26930.00,33662.50,1.2500,0.00,0.00,1.00,16.00,,13280.00,0.00,9600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,810.00,3240.00,0.00,0.00,0.00,0.00,,{}
17_536,17,Delivery of pin-piles 10,,Pending,2013-06-26 06:00:00,,26930.00,33662.50,1.2500,0.00,0.00,1.00,16.00,,13280.00,0.00,9600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,810.00,3240.00,0.00,0.00,0.00,0.00,,{}
17_537,17,Delivery of pin-piles 11,,Pending,2013-06-30 06:00:00,,26930.00,33662.50,1.2500,0.00,0.00,1.00,16.00,,13280.00,0.00,9600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,810.00,3240.00,0.00,0.00,0.00,0.00,,{}
17_538,17,Delivery of pin-piles 12,,Pending,2013-07-04 06:00:00,,26930.00,33662.50,1.2500,0.00,0.00,1.00,16.00,,13280.00,0.00,9600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,810.00,3240.00,0.00,0.00,0.00,0.00,,{}
17_539,17,Delivery of pin-piles 13,,Pending,2013-07-08 06:00:00,,26930.00,33662.50,1.2500,0.00,0.00,1.00,16.00,,13280.00,0.00,9600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,810.00,3240.00,0.00,0.00,0.00,0.00,,{}
17_540,17,Delivery of pin-piles 14,,Pending,2013-07-12 06:00:00,,26930.00,33662.50,1.2500,0.00,0.00,1.00,16.00,,13280.00,0.00,9600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,810.00,3240.00,0.00,0.00,0.00,0.00,,{}
17_541,17,Delivery of pin-piles 15,,Pending,2013-07-16 06:00:00,,26930.00,33662.50,1.2500,0.00,0.00,1.00,16.00,,13280.00,0.00,9600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,810.00,3240.00,0.00,0.00,0.00,0.00,,{}
17_543,17,Delivery of pin-piles 17,,Pending,2013-07-24 06:00:00,,26930.00,33662.50,1.2500,0.00,0.00,1.00,16.00,,13280.00,0.00,9600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,810.00,3240.00,0.00,0.00,0.00,0.00,,{}
17_545,17,Delivery of pin-piles 19,,Pending,2013-08-01 06:00:00,,26930.00,33662.50,1.2500,0.00,0.00,1.00,16.00,,13280.00,0.00,9600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,810.00,3240.00,0.00,0.00,0.00,0.00,,{}
17_546,17,Delivery of pin-piles 20,,Pending,2013-08-05 06:00:00,,26930.00,33662.50,1.2500,0.00,0.00,1.00,16.00,,13280.00,0.00,9600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,810.00,3240.00,0.00,0.00,0.00,0.00,,{}
17_547,17,Delivery of pin-piles 21,,Pending,2013-08-13 06:00:00,,26930.00,33662.50,1.2500,0.00,0.00,1.00,16.00,,13280.00,0.00,9600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,810.00,3240.00,0.00,0.00,0.00,0.00,,{}
17_548,17,Delivery of pin-piles 22,,Pending,2013-08-09 06:00:00,,26930.00,33662.50,1.2500,0.00,0.00,1.00,16.00,,13280.00,0.00,9600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,810.00,3240.00,0.00,0.00,0.00,0.00,,{}
17_549,17,Delivery of pin-piles 23,,Pending,2013-08-17 06:00:00,,26930.00,33662.50,1.2500,0.00,0.00,1.00,16.00,,13280.00,0.00,9600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,810.00,3240.00,0.00,0.00,0.00,0.00,,{}
17_550,17,Delivery of pin-piles 24,,Pending,2013-08-21 06:00:00,,26930.00,33662.50,1.2500,0.00,0.00,1.00,16.00,,13280.00,0.00,9600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,810.00,3240.00,0.00,0.00,0.00,0.00,,{}
17_551,17,Purchasing of pin-piles,,Pending,2013-02-04 06:00:00,,6264000.00,7830000.00,1.2500,0.00,0.00,50.00,800.00,,0.00,0.00,0.00,0.00,6264000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_56,17,Preparation of the onshore site,,Pending,2013-03-18 06:00:00,,1651200.00,2064000.00,1.2500,0.00,0.00,30.00,480.00,,1363200.00,0.00,288000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_57,17,Assembly of gearbox and generator,,Pending,2013-11-19 07:00:00,,1213440.00,1516800.00,1.2500,0.00,0.00,48.00,768.00,,1059840.00,0.00,153600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_58,17,Assembly of blades,,Pending,2013-10-02 07:00:00,,1305600.00,1632000.00,1.2500,0.00,0.00,48.00,768.00,,1152000.00,0.00,153600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_6,17,Mobilisation of vessels,,Pending,2013-04-06 06:00:00,,1656000.00,2070000.00,1.2500,0.00,0.00,15.00,240.00,,859200.00,0.00,796800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_7,17,Seabed preparations,,Pending,2013-04-21 06:00:00,,3416000.00,4270000.00,1.2500,0.00,0.00,25.00,400.00,,2088000.00,0.00,1328000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_75,17,Purchase of base materials,,Pending,2013-02-04 06:00:00,,176000.00,228800.00,1.3000,0.00,0.00,40.00,640.00,,0.00,0.00,0.00,0.00,176000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.1000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_76,17,Construction of jacket foundation for OTS,,Pending,2013-03-16 06:00:00,,278000.00,347500.00,1.2500,0.00,0.00,10.00,160.00,,0.00,0.00,0.00,0.00,278000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_77,17,Transport of jacket foundation to Ostend,,Pending,2013-05-31 06:00:00,,79360.00,84121.60,1.0600,0.00,0.00,2.00,32.00,,45760.00,0.00,33600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0015,0.0085,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_81,17,Installation of jacket foundation of OTS,,Pending,2013-06-03 06:00:00,,143680.00,179600.00,1.2500,0.00,0.00,1.00,16.00,,85760.00,0.00,57920.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_82,17,Transport of jacket foundation in sea,,Pending,2013-06-02 06:00:00,,49920.00,62400.00,1.2500,0.00,0.00,1.00,16.00,,33120.00,0.00,16800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_84,17,Purchase of base materials,,Pending,2013-02-04 06:00:00,,3045000.00,3958500.00,1.3000,0.00,0.00,150.00,2400.00,,0.00,0.00,0.00,0.00,3045000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.1000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_85,17,Erection of 1st main deck section,,Pending,2013-04-05 06:00:00,,696000.00,870000.00,1.2500,0.00,0.00,30.00,480.00,,0.00,0.00,0.00,0.00,696000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_86,17,Erection of 2st main deck section,,Pending,2013-05-05 06:00:00,,696000.00,870000.00,1.2500,0.00,0.00,30.00,480.00,,0.00,0.00,0.00,0.00,696000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_87,17,Erection of mezzanine deck,,Pending,2013-06-04 06:00:00,,654000.00,817500.00,1.2500,0.00,0.00,16.00,256.00,,0.00,0.00,0.00,0.00,654000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_88,17,Construction of roof deck,,Pending,2013-06-20 06:00:00,,696000.00,870000.00,1.2500,0.00,0.00,16.00,256.00,,0.00,0.00,0.00,0.00,696000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_89,17,Internal finishings,,Pending,2013-07-06 06:00:00,,205000.00,256250.00,1.2500,0.00,0.00,2.00,33.00,,0.00,0.00,0.00,0.00,205000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_90,17,Installation of transformer equipment,,Pending,2013-07-08 07:00:00,,864000.00,1080000.00,1.2500,0.00,0.00,60.00,960.00,,0.00,0.00,0.00,0.00,864000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_91,17,Preparation for upcoming transport,,Pending,2013-09-06 07:00:00,,123000.00,153750.00,1.2500,0.00,0.00,10.00,160.00,,0.00,0.00,0.00,0.00,123000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_94,17,Transport of OTS,,Pending,2013-09-16 07:00:00,,39680.00,49600.00,1.2500,0.00,0.00,1.00,16.00,,22880.00,0.00,16800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
17_95,17,Installation of OTS foundation,,Pending,2013-09-17 07:00:00,,143680.00,179600.00,1.2500,0.00,0.00,1.00,16.00,,85760.00,0.00,57920.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0300,0.1700,0.0500,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,,{}
